"geolocation_zip_code_prefix","geolocation_lat","geolocation_lng","geolocation_city","geolocation_state"
13452,-22.73098895310133,-47.409345902290795,"santa barbara d'oeste","SP"
13459,-22.73984285448193,-47.48625718248998,"santa barbara d'oeste","SP"
13415,-22.70734123535693,-47.5946920304113,"piracicaba","SP"
13433,-22.56971348681403,-47.60996992951116,"piracicaba","SP"
13500,-22.402133192076764,-47.56233402025511,"rio claro","SP"
13563,-22.00164339294664,-47.924424205357845,"sao carlos","SP"
13537,-22.434117937517833,-47.71050177789937,"ipeuna","SP"
13560,-22.01139055955482,-47.88648709276439,"sao carlos","SP"
13502,-22.429477676928897,-47.588486538288485,"rio claro","SP"
13510,-22.457455770483627,-47.53936224061793,"santa gertrudes","SP"
13574,-22.031055932281127,-47.89876955759132,"sao carlos","SP"
13505,-22.392256145058425,-47.55944968375015,"rio claro","SP"
13506,-22.412791063943075,-47.5549897095905,"rio claro","SP"
13571,-22.033535693851,-47.866356326026384,"sao carlos","SP"
13569,-22.01401696225976,-47.874963174851416,"sao carlos","SP"
13504,-22.38438072912452,-47.58636484084471,"rio claro","SP"
13530,-22.249520394182735,-47.81123678056146,"itirapina","SP"
13564,-21.99850960881705,-47.8988801405083,"sao carlos","SP"
13561,-22.014946613653425,-47.901489463788955,"sao carlos","SP"
13503,-22.404280214539906,-47.57843446971194,"rio claro","SP"
13515,-22.50146285970488,-47.77297461817962,"charqueada","SP"
13570,-22.03199122115691,-47.87613457059884,"sao carlos","SP"
13565,-21.969376473950696,-47.89086773875322,"sao carlos","SP"
13566,-22.00055438718329,-47.88585695697964,"sao carlos","SP"
13580,-22.06412930010067,-48.17887518860225,"ribeirao bonito","SP"
13575,-22.033429966724267,-47.91371971353119,"sao carlos","SP"
13568,-22.01696729615091,-47.851715462115536,"sao carlos","SP"
13501,-22.437748743859654,-47.558329437792395,"rio claro","SP"
13562,-22.00479173189448,-47.92391903635525,"sao carlos","SP"
13572,-22.041836078850352,-47.894825800076454,"sao carlos","SP"
13520,-22.5567717701264,-47.91123662245614,"sao pedro","SP"
13567,-22.000002244243735,-47.876473477927206,"sao carlos","SP"
13573,-22.06443779101501,-47.89639950819432,"sao carlos","SP"
13590,-22.11041683240867,-48.30935219804882,"dourado","SP"
13540,-22.22085953858611,-47.62390765610621,"corumbataí","SP"
13509,-22.429322685047488,-47.575020090614785,"rio claro","SP"
13550,-22.12626771146922,-47.66165228278019,"analandia","SP"
13525,-22.59723701224236,-47.873041620583926,"aguas de sao pedro","SP"
13579,-22.43621639690722,-46.828238385668115,"santa eudóxia","SP"
13508,-22.411489567314835,-47.570963437965275,"rio claro","SP"
13507,-22.41492896707656,-47.55469808107779,"rio claro","SP"
13578,-21.893562,-47.89098450000001,"agua vermelha","SP"
13601,-22.363302142939553,-47.38673630322003,"araras","SP"
13606,-22.355093829278463,-47.32579195272525,"araras","SP"
13631,-22.002685611188888,-47.42592206193029,"pirassununga","SP"
13660,-21.858555070695942,-47.48403458197557,"porto ferreira","SP"
13650,-21.81702801458607,-47.24266525128645,"santa cruz das palmeiras","SP"
13670,-21.69177606516385,-47.47882812541438,"santa rita do passa quatro","SP"
13615,-22.162480324228845,-47.38128759913257,"leme","SP"
13690,-21.915727706969644,-47.62033250569028,"descalvado","SP"
13614,-22.181778079147104,-47.395871187867186,"leme","SP"
13612,-22.191519440734602,-47.406601431329385,"leme","SP"
13632,-22.00467253391821,-47.415200409159745,"pirassununga","SP"
13617,-22.18374808969113,-47.3792462633719,"leme","SP"
13607,-22.3724074299152,-47.34738062891685,"araras","SP"
13630,-22.006605899216094,-47.427639846665315,"pirassununga","SP"
13604,-22.33251088443001,-47.37726486156846,"araras","SP"
13610,-22.188010549332656,-47.38890953944135,"leme","SP"
13600,-22.359062868862786,-47.380719413287295,"araras","SP"
13603,-22.357155798358093,-47.405292121851204,"araras","SP"
13635,-21.971012714097714,-47.42669321771253,"pirassununga","SP"
13616,-22.16869311380004,-47.37632757980868,"leme","SP"
13643,-21.933606499999946,-47.356490727999976,"pirassununga","SP"
13611,-22.202974009259318,-47.38019840185567,"leme","SP"
13605,-22.35221060164216,-47.37105202775028,"araras","SP"
13609,-22.383142071614014,-47.376883073691474,"araras","SP"
13636,-21.992120963143176,-47.42222340853305,"pirassununga","SP"
13633,-22.009073454399644,-47.43894310790179,"pirassununga","SP"
13641,-21.923070908174356,-47.36244374160741,"pirassununga","SP"
13634,-21.998143112255253,-47.43774697906376,"pirassununga","SP"
13613,-22.182877947739506,-47.400870915004084,"leme","SP"
13602,-22.368657970858088,-47.398912287119856,"araras","SP"
13625,-22.132956055094628,-47.451752313329344,"santa cruz da conceicao","SP"
13640,-21.94319165614812,-47.364605295155144,"pirassununga","SP"
13638,-21.9849788651282,-47.414376365467575,"pirassununga","SP"
13608,-22.356055288548326,-47.32474977930578,"araras","SP"
13738,-21.473396934171287,-47.00955329686342,"mococa","SP"
13720,-21.592175195884266,-46.893895990361436,"são josé do rio pardo","SP"
13700,-21.77858754402216,-47.09381672518129,"casa branca","SP"
13731,-21.47086643615464,-47.01839057008673,"mococa","SP"
13770,-21.53291399999999,-46.63980225,"caconde","SP"
13710,-21.716754014169144,-47.272039333594854,"tambau","SP"
13760,-21.472572344386293,-46.74795423526378,"tapiratiba","SP"
13734,-21.46550827240684,-46.99450984500472,"mococa","SP"
13780,-21.65938993977817,-46.73813797473669,"divinolandia","SP"
13730,-21.46569907614626,-47.004754794744606,"mococa","SP"
13737,-21.49767099861364,-47.010712147875225,"mococa","SP"
13732,-21.454088788580002,-47.0219299071444,"mococa","SP"
13736,-21.479141419872427,-47.00307581309471,"mococa","SP"
13735,-21.46991461724356,-46.999383703144645,"mococa","SP"
13755,-21.322006474668765,-47.027877118919285,"são benedito das areias","SP"
13715,-21.737799874375426,-46.96780519384343,"itobi","SP"
13790,-21.709634431877642,-46.82119884097071,"sao sebastiao da grama","SP"
13750,-21.409464471821305,-46.811789226377385,"igarai","SP"
13733,-21.461800979445574,-47.00077905378499,"mococa","SP"
13705,-21.89278315095601,-47.03750341460267,"lagoa branca","SP"
13739,-21.471544821615407,-47.03367128419283,"mococa","SP"
13707,-21.94830470114984,-47.11760989711272,"venda branca","SP"
13820,-22.689712550377955,-46.98249303136359,"jaguariuna","SP"
13880,-21.83948265963376,-46.88952885213608,"vargem grande do sul","SP"
13840,-22.359648157307664,-46.93603474635176,"mogi-guacu","SP"
13830,-22.607003040200272,-46.91414970477579,"santo antonio de posse","SP"
13848,-22.331248866205634,-46.922579626017296,"mogi guaçu","SP"
13845,-22.35835224656331,-46.960748277333316,"mogi guaçu","SP"
13844,-22.38294111612545,-46.946641254190254,"mogi-guacu","SP"
13875,-21.98635430348182,-46.775203722220574,"sao joao da boa vista","SP"
13843,-22.3970091627978,-46.945452027325246,"mogi guaçu","SP"
13807,-22.40276310311129,-46.94468978960629,"mogi mirim","SP"
13800,-22.438121280598992,-46.973524736049406,"mogi mirim","SP"
13870,-21.97841480270819,-46.79561480625737,"sao joao da boa vista","SP"
13847,-22.35292443551681,-46.93578305768344,"mogi-guacu","SP"
13825,-22.614295651682127,-47.067611887875785,"holambra","SP"
13860,-22.052989319565953,-46.97231268956188,"aguai","SP"
13835,-22.338621,-47.17603125,"conchal","SP"
13874,-21.967626728367318,-46.7876037011289,"sao joao da boa vista","SP"
13806,-22.41005254410913,-46.97276509151268,"mogi mirim","SP"
13876,-21.98953511441649,-46.78502371628886,"sao joao da boa vista","SP"
13871,-21.987363965222396,-46.79543086278632,"sao joao da boa vista","SP"
13849,-22.276465706403414,-46.976535469511575,"mogi-guacu","SP"
13801,-22.447759756044725,-46.94699910629586,"mogi mirim","SP"
13846,-22.33932197651208,-46.95446041336922,"mogi guaçu","SP"
13842,-22.387330185213518,-46.92803985014115,"mogi-guacu","SP"
13841,-22.362132131692046,-46.92258823984524,"mogi guacu","SP"
13803,-22.455719079469567,-46.97770146357666,"mogi mirim","SP"
13817,-22.523437439933662,-46.953870488237115,"mogi mirim","SP"
13857,-22.275354268164765,-46.9507651824957,"estiva gerbi","SP"
13873,-21.95160305979165,-46.7973683734107,"sao joao da boa vista","SP"
13802,-22.44224639217495,-46.938793448092824,"mogi mirim","SP"
13872,-21.96196524041615,-46.80604515679257,"sao joao da boa vista","SP"
13855,-22.29375183275978,-47.131445063628604,"mogi guaçu","SP"
13805,-22.402578352761264,-46.98739104815626,"mogi-mirim","SP"
13890,-21.93606531504553,-46.716360855959365,"aguas da prata","SP"
13877,-22.00069443861166,-46.8043283428473,"são joão da boa vista","SP"
13808,-22.449054320686553,-46.93438366542154,"mogi-mirim","SP"
13879,-21.88908,-46.863608705601216,"sao joao da boa vista","SP"
13804,-22.506166088763198,-46.97215110400454,"mogi mirim","SP"
13822,-22.70548211157595,-46.98827264501702,"jaguariuna","SP"
13895,-21.83664949251749,-46.74404660731191,"sao roque da fartura","SP"
13908,-22.722820928066355,-46.84179829244856,"amparo","SP"
13972,-22.43327235444873,-46.81770035287661,"itapira","SP"
13960,-22.594962461847967,-46.52150928252122,"socorro","SP"
13950,-22.523688000000003,-46.64738025,"lindoia","SP"
13940,-22.47745636162787,-46.63246689302296,"aguas de lindoia","SP"
13901,-22.70252137385309,-46.7762559461596,"amparo","SP"
13904,-22.71748411355039,-46.78143058832225,"amparo","SP"
13900,-22.70261951457095,-46.765864341104496,"amparo","SP"
13905,-22.712172829880434,-46.789364750620365,"amparo","SP"
13920,-22.738241505857648,-46.895858577758595,"pedreira","SP"
13930,-22.59644020729109,-46.71196868822354,"serra negra","SP"
13973,-22.442208851962704,-46.80330221822877,"itapira","SP"
13990,-22.18081673466526,-46.75045932004407,"espirito santo do pinhal","SP"
13970,-22.43382532369852,-46.82482361170907,"itapira","SP"
13976,-22.42593017029389,-46.82765699803194,"itapira","SP"
13975,-22.432161006005426,-46.83792528544762,"itapira","SP"
13971,-22.41871528680376,-46.82798216284088,"itapira","SP"
13986,-22.393696899359803,-46.752449567984726,"barao ataliba nogueira","SP"
13902,-22.70668866694557,-46.75363598626577,"amparo","SP"
13910,-22.693545921101087,-46.68243889291855,"monte alegre do sul","SP"
13915,-22.69692680935498,-46.987862499306964,"jaguariuna","SP"
13974,-22.441689885911973,-46.8296843558603,"itapira","SP"
13912,-22.688055984736557,-46.98525572799932,"jaguariúna","SP"
13916,-22.686079400225033,-46.99584188620234,"jaguariúna","SP"
13995,-22.11666363986587,-46.68253129105786,"santo antonio do jardim","SP"
13918,-22.701139778024537,-46.998581834768885,"jaguariúna","SP"
13911,-22.700759264340558,-46.98220781704875,"jaguariúna","SP"
13919,-22.70889536940213,-46.991667882896785,"jaguariúna","SP"
13914,-22.675045524603085,-46.97723923769846,"jaguariuna","SP"
13903,-22.709517946707848,-46.76918089355994,"amparo","SP"
13917,-22.69495730730349,-47.0087387799133,"jaguariuna","SP"
13977,-22.443808325724696,-46.83501228871675,"itapira","SP"
13909,-22.697860767961288,-46.72144309631252,"amparo","SP"
13988,-22.329696772146253,-46.72326940654862,"eleutério","SP"
13913,-22.660989666259717,-46.946893959295046,"jaguariuna","SP"
14025,-21.186657754371282,-47.80976500582838,"ribeirao preto","SP"
14030,-21.18626056036128,-47.840345544405324,"ribeirao preto","SP"
14075,-21.152969235356927,-47.77227625506375,"ribeirao preto","SP"
14093,-21.188237520138365,-47.75564477528397,"ribeirão preto","SP"
14060,-21.132996952825216,-47.808961943642814,"ribeirao preto","SP"
14020,-21.210104711049134,-47.80139005429387,"ribeirao preto","SP"
14057,-21.135911060505503,-47.83943588412487,"ribeirao preto","SP"
14050,-21.171217484950077,-47.81941847157649,"ribeirao preto","SP"
14095,-21.18876494288717,-47.76987064730896,"ribeirao preto","SP"
14076,-21.154251711600214,-47.78738989325996,"ribeirao preto","SP"
14085,-21.16850440882337,-47.79370519233655,"ribeirao preto","SP"
14010,-21.179578055269594,-47.81126902131618,"ribeirao preto","SP"
14021,-21.21227916180968,-47.78815176242136,"ribeirao preto","SP"
14080,-21.15471717346644,-47.797624424923534,"ribeirao preto","SP"
14096,-21.197994153181128,-47.77931727557278,"ribeirao preto","SP"
14090,-21.177451592561606,-47.795832953372965,"ribeirao preto","SP"
14056,-21.13517615098964,-47.8414484583646,"ribeirao preto","SP"
14022,-21.226395814200245,-47.785017797421524,"ribeirao preto","SP"
14026,-21.216210904524203,-47.81828973980032,"ribeirao preto","SP"
14094,-21.194323097917408,-47.74678872433223,"ribeirão preto","SP"
14015,-21.18002440882337,-47.81386413405275,"ribeirao preto","SP"
14055,-21.1575781634253,-47.81743621509692,"ribeirao preto","SP"
14027,-21.224269886202347,-47.83392543796527,"ribeirão preto","SP"
14079,-21.156131333160946,-47.74568764755373,"ribeirao preto","SP"
14040,-21.171965761873103,-47.86823156258297,"ribeirão preto","SP"
14091,-21.189402429915198,-47.792955703445074,"ribeirao preto","SP"
14031,-21.20034933166944,-47.83509389217496,"ribeirao preto","SP"
14066,-21.123798663338896,-47.82638348987246,"ribeirão preto","SP"
14024,-21.210927569248085,-47.811727702608344,"ribeirao preto","SP"
14051,-21.17251937246812,-47.83483973397196,"ribeirao preto","SP"
14070,-21.116471333054427,-47.79073400291418,"ribeirao preto","SP"
14098,-21.224269026371946,-47.76188525214958,"ribeirão preto","SP"
14071,-21.113868434125944,-47.795927005900964,"ribeirao preto","SP"
14062,-21.120666287911067,-47.821249968264176,"ribeirao preto","SP"
14077,-21.11751684601285,-47.77921416266256,"ribeirão preto","SP"
14061,-21.12716850874257,-47.81197526019965,"ribeirao preto","SP"
14065,-21.134547167638054,-47.83412097016559,"ribeirao preto","SP"
14092,-21.174925033585307,-47.76861627768479,"ribeirao preto","SP"
14078,-21.135783490049025,-47.7667825048123,"ribeirao preto","SP"
14033,-21.18268996916035,-47.717181725006675,"ribeirao preto","SP"
14072,-21.088463228143567,-47.79866423910783,"ribeirao preto","SP"
14097,-21.209355670552245,-47.75455123688613,"ribeirão preto","SP"
14073,-21.09539169300921,-47.78498873875279,"ribeirao preto","SP"
14001,-21.17605528282069,-47.81101200874258,"ribeirão preto","SP"
14032,-21.18444991694181,-47.890146902113045,"ribeirao preto","SP"
14164,-21.12036817568814,-47.99377798972822,"sertãozinho","SP"
14166,-21.129549893704173,-47.97764683028446,"sertaozinho","SP"
14160,-21.13146388576363,-47.995967757463596,"sertaozinho","SP"
14150,-21.21594896945095,-47.59002511568736,"serrana","SP"
14177,-21.12270565823476,-48.01358872545429,"sertaozinho","SP"
14180,-21.03378129083121,-48.0321875274595,"pontal","SP"
14161,-21.122616446852085,-47.998956970858096,"sertãozinho","SP"
14140,-21.33657673516688,-47.74963189171813,"cravinhos","SP"
14110,-21.185944576067463,-47.81498292186677,"bonfim paulista","SP"
14176,-21.151584497309038,-48.01559217104395,"sertaozinho","SP"
14171,-21.153331208463527,-47.989758134930895,"sertaozinho","SP"
14179,-21.074806170317235,-47.89892760667889,"sertãozinho","SP"
14115,-21.49530743377723,-48.03684008452243,"guatapará","SP"
14165,-21.11122796736243,-47.988974704943544,"sertaozinho","SP"
14170,-21.136014785734886,-47.99968295337294,"sertãozinho","SP"
14178,-21.11877846492228,-48.02211026799635,"sertaozinho","SP"
14120,-21.2389749988545,-47.971261096666574,"dumont","SP"
14169,-21.13981032620728,-47.976216695377985,"sertaozinho","SP"
14175,-21.138186737008873,-48.013709491065796,"sertaozinho","SP"
14173,-21.16377218816211,-47.98329545076082,"sertãozinho","SP"
14141,-21.343077435229162,-47.72849295741779,"cravinhos","SP"
14185,-20.89901844203041,-47.988074048969224,"candia","SP"
14151,-21.197558337616552,-47.59524632717783,"serrana","SP"
14240,-21.272672631957786,-47.30592892225558,"cajuru","SP"
14210,-21.55397791306265,-47.70050114604854,"luis antonio","SP"
14200,-21.47587505746344,-47.55665094604658,"sao simao","SP"
14270,-21.492062747451047,-47.381427570642174,"santa rosa de viterbo","SP"
14230,-21.31363348956331,-47.56361877243968,"serra azul","SP"
14260,-21.282185702912003,-47.170228987427066,"cassia dos coqueiros","SP"
14250,-21.291066,-47.42532675,"santa cruz da esperanca","SP"
14220,-21.238457835420352,-47.79056496834792,"são simão","SP"
14390,-21.09283286688257,-47.14945507372547,"santo antonio da alegria","SP"
14340,-20.98496873647953,-47.662789916099825,"brodowski","SP"
14305,-20.883730482657448,-47.57430515205115,"batatais","SP"
14300,-20.886174694700312,-47.59434113509064,"batatais","SP"
14350,-21.017096447298147,-47.38948762712411,"altinopolis","SP"
14312,-20.916468353698388,-47.57421676752718,"batatais","SP"
14315,-20.900949326742357,-47.58906832178506,"batatais","SP"
14307,-20.899298609572817,-47.579507835914576,"batatais","SP"
14400,-20.53193450696372,-47.39944671125377,"franca","SP"
14407,-20.502341999999988,-47.4215895,"franca","SP"
14450,-20.309917531345675,-47.59383882689577,"jeriquara","SP"
14409,-20.509897499999994,-47.3978655,"franca","SP"
14405,-20.506793628480604,-47.407737636710024,"franca","SP"
14490,-20.080018914948045,-47.42292592174261,"rifaina","SP"
14408,-20.507712273423373,-47.44036729567161,"franca","SP"
14412,-20.564239500000006,-47.3550705,"franca","SP"
14403,-20.548227799749718,-47.395897060007975,"franca","SP"
14406,-20.531151999894856,-47.433667873185165,"franca","SP"
14440,-20.59032403679856,-47.63948695696446,"sao jose da bela vista","SP"
14401,-20.530671079410947,-47.39851931627846,"franca","SP"
14402,-20.5251219370028,-47.35986351634621,"franca","SP"
14404,-20.57107411188894,-47.39074661841339,"franca","SP"
14460,-20.402781105235146,-47.4185474275985,"cristais paulista","SP"
14415,-20.643123703887085,-47.28157537181574,"patrocinio paulista","SP"
14470,-20.25024327597232,-47.47871792916746,"pedregulho","SP"
14420,-20.639108060072363,-47.21546859225575,"itirapuã","SP"
